xml:id	ref	role	class	type	english	mandarin	gloss	text	after	lemma	normalized	strong	morph	person	number	gender	case	tense	voice	mood	degree	domain	ln	frame	subjref	referent
n40001012008	MAT 1:12!8		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001012009	MAT 1:12!9		noun	proper			Shealtiel	Σαλαθιήλ	,	Σαλαθιήλ	Σαλαθιήλ	4528	N-PRI		singular	masculine	accusative					093001	93.320			
n40001012010	MAT 1:12!10	s	noun	proper			Shealtiel	Σαλαθιὴλ	 	Σαλαθιήλ	Σαλαθιήλ	4528	N-PRI		singular	masculine	nominative					093001	93.320			
n40001012011	MAT 1:12!11		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001012012	MAT 1:12!12	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001012010 A1:n40001012014		
n40001012013	MAT 1:12!13		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001012014	MAT 1:12!14		noun	proper			Zerubbabel	Ζοροβαβέλ	,	Ζοροβαβέλ	Ζοροβαβέλ	2216	N-PRI		singular	masculine	accusative					093001	93.140			
n40001013001	MAT 1:13!1	s	noun	proper			Zerubbabel	Ζοροβαβὲλ	 	Ζοροβαβέλ	Ζοροβαβέλ	2216	N-PRI		singular	masculine	nominative					093001	93.140			
n40001013002	MAT 1:13!2		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001013003	MAT 1:13!3	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001013001 A1:n40001013005		
n40001013004	MAT 1:13!4		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001013005	MAT 1:13!5		noun	proper			Abiud	Ἀβιούδ	,	Ἀβιούδ	Ἀβιούδ	10	N-PRI		singular	masculine	accusative					093001	93.6			
n40001013006	MAT 1:13!6	s	noun	proper			Abiud	Ἀβιοὺδ	 	Ἀβιούδ	Ἀβιούδ	10	N-PRI		singular	masculine	nominative					093001	93.6			
n40001013007	MAT 1:13!7		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001013008	MAT 1:13!8	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001013006 A1:n40001013010		
n40001013009	MAT 1:13!9		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001013010	MAT 1:13!10		noun	proper			Eliakim	Ἐλιακείμ	,	Ἐλιακίμ	Ἐλιακείμ	1662	N-PRI		singular	masculine	accusative					093001	93.108a			
n40001013011	MAT 1:13!11	s	noun	proper			Eliakim	Ἐλιακεὶμ	 	Ἐλιακίμ	Ἐλιακείμ	1662	N-PRI		singular	masculine	nominative					093001	93.108a			
n40001013012	MAT 1:13!12		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001013013	MAT 1:13!13	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001013011 A1:n40001013015		
n40001013014	MAT 1:13!14		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001013015	MAT 1:13!15		noun	proper			Azor	Ἀζώρ	,	Ἀζώρ	Ἀζώρ	107	N-PRI		singular	masculine	accusative					093001	93.14			
n40001014001	MAT 1:14!1	s	noun	proper			Azor	Ἀζὼρ	 	Ἀζώρ	Ἀζώρ	107	N-PRI		singular	masculine	nominative					093001	93.14			
n40001014002	MAT 1:14!2		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001014003	MAT 1:14!3	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001014001 A1:n40001014005		
n40001014004	MAT 1:14!4		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001014005	MAT 1:14!5		noun	proper			Zadok	Σαδώκ	,	Σαδώκ	Σαδώκ	4524	N-PRI		singular	masculine	accusative					093001	93.318			
n40001014006	MAT 1:14!6	s	noun	proper			Zadok	Σαδὼκ	 	Σαδώκ	Σαδώκ	4524	N-PRI		singular	masculine	nominative					093001	93.318			
n40001014007	MAT 1:14!7		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001014008	MAT 1:14!8	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001014006 A1:n40001014010		
n40001014009	MAT 1:14!9		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001014010	MAT 1:14!10		noun	proper			Achim	Ἀχείμ	,	Ἀχίμ	Ἀχείμ	885	N-PRI		singular	masculine	accusative					093001	93.55			
n40001014011	MAT 1:14!11	s	noun	proper			Achim	Ἀχεὶμ	 	Ἀχίμ	Ἀχείμ	885	N-PRI		singular	masculine	nominative					093001	93.55			
n40001014012	MAT 1:14!12		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001014013	MAT 1:14!13	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001014011 A1:n40001014015		
n40001014014	MAT 1:14!14		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001014015	MAT 1:14!15		noun	proper			Eliud	Ἐλιούδ	,	Ἐλιούδ	Ἐλιούδ	1664	N-PRI		singular	masculine	accusative					093001	93.110			
n40001015001	MAT 1:15!1	s	noun	proper			Eliud	Ἐλιοὺδ	 	Ἐλιούδ	Ἐλιούδ	1664	N-PRI		singular	masculine	nominative					093001	93.110			
n40001015002	MAT 1:15!2		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001015003	MAT 1:15!3	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001015001 A1:n40001015005		
n40001015004	MAT 1:15!4		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001015005	MAT 1:15!5		noun	proper			Eleazar	Ἐλεάζαρ	,	Ἐλεάζαρ	Ἐλεάζαρ	1648	N-PRI		singular	masculine	accusative					093001	93.107			
n40001015006	MAT 1:15!6	s	noun	proper			Eleazar	Ἐλεάζαρ	 	Ἐλεάζαρ	Ἐλεάζαρ	1648	N-PRI		singular	masculine	nominative					093001	93.107			
n40001015007	MAT 1:15!7		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001015008	MAT 1:15!8	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001015006 A1:n40001015010		
n40001015009	MAT 1:15!9		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001015010	MAT 1:15!10		noun	proper			Matthan	Μαθθάν	,	Ματθάν	Μαθθάν	3157	N-PRI		singular	masculine	accusative					093001	93.256			
n40001015011	MAT 1:15!11	s	noun	proper			Matthan	Μαθθὰν	 	Ματθάν	Μαθθάν	3157	N-PRI		singular	masculine	nominative					093001	93.256			
n40001015012	MAT 1:15!12		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001015013	MAT 1:15!13	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001015011 A1:n40001015015		
n40001015014	MAT 1:15!14		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001015015	MAT 1:15!15		noun	proper			Jacob	Ἰακώβ	,	Ἰακώβ	Ἰακώβ	2384	N-PRI		singular	masculine	accusative					093001	93.157b			
n40001016001	MAT 1:16!1	s	noun	proper			Jacob	Ἰακὼβ	 	Ἰακώβ	Ἰακώβ	2384	N-PRI		singular	masculine	nominative					093001	93.157b			
n40001016002	MAT 1:16!2		conj				then	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001016003	MAT 1:16!3	v	verb				begat	ἐγέννησεν	 	γεννάω	ἐγέννησεν	1080	V-AAI-3S	third	singular			aorist	active	indicative		023003	23.58	A0:n40001016001 A1:n40001016005		
n40001016004	MAT 1:16!4		det				-	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001016005	MAT 1:16!5		noun	proper			Joseph	Ἰωσὴφ	 	Ἰωσήφ	Ἰωσήφ	2501	N-PRI		singular	masculine	accusative					093001	93.202b			
n40001016006	MAT 1:16!6		det				the	τὸν	 	ὁ	τόν	3588	T-ASM		singular	masculine	accusative					092004	92.24			
n40001016007	MAT 1:16!7		noun	common			husband	ἄνδρα	 	ἀνήρ	ἄνδρα	435	N-ASM		singular	masculine	accusative					010004	10.53			
n40001016008	MAT 1:16!8		noun	proper			of Mary	Μαρίας	,	Μαρία	Μαρίας	3137	N-GSF		singular	feminine	genitive					093001	93.253a			
n40001016009	MAT 1:16!9		prep				out of	ἐξ	 	ἐκ	ἐξ	1537	PREP									089003	89.3			
n40001016010	MAT 1:16!10		pron	relative			whom	ἧς	 	ὅς	ἧς	3739	R-GSF		singular	feminine	genitive					092006	92.27			n40001016008
n40001016011	MAT 1:16!11	v	verb				was born	ἐγεννήθη	 	γεννάω	ἐγεννήθη	1080	V-API-3S	third	singular			aorist	passive	indicative		023003	23.52	A1:n40001016012		
n40001016012	MAT 1:16!12		noun	proper			Jesus	Ἰησοῦς	 	Ἰησοῦς	Ἰησοῦς	2424	N-NSM		singular	masculine	nominative					093001	93.169a			
n40001016013	MAT 1:16!13		det				the [One]	ὁ	 	ὁ	ὁ	3588	T-NSM		singular	masculine	nominative					092004	92.24			
n40001016014	MAT 1:16!14	vc	verb				being called	λεγόμενος	 	λέγω	λεγόμενος	3004	V-PPP-NSM		singular	masculine	nominative	present	passive	participle		033009	33.129		n40001016012	
n40001016015	MAT 1:16!15	p	noun	proper			Christ	Χριστός	.	Χριστός	Χριστός	5547	N-NSM		singular	masculine	nominative					093001	93.387			
n40001017001	MAT 1:17!1		adj				All	Πᾶσαι	 	πᾶς	Πᾶσαι	3956	A-NPF		plural	feminine	nominative					059003	59.23			
n40001017002	MAT 1:17!2		conj				therefore	οὖν	 	οὖν	οὖν	3767	CONJ									089008	89.50			
n40001017003	MAT 1:17!3		det				the	αἱ	 	ὁ	αἱ	3588	T-NPF		plural	feminine	nominative					092004	92.24			
n40001017004	MAT 1:17!4		noun	common			generations	γενεαὶ	 	γενεά	γενεαί	1074	N-NPF		plural	feminine	nominative					010002	10.28			
n40001017005	MAT 1:17!5		prep				from	ἀπὸ	 	ἀπό	ἀπό	575	PREP									067006	67.131			
n40001017006	MAT 1:17!6		noun	proper			Abraham	Ἀβραὰμ	 	Ἀβραάμ	Ἀβραάμ	11	N-PRI		singular	masculine	genitive					093001	93.7			
n40001017007	MAT 1:17!7		prep				to	ἕως	 	ἕως	ἕως	2193	ADV									067006	67.119			
n40001017008	MAT 1:17!8		noun	proper			David [were]	Δαυεὶδ	 	Δαυίδ	Δαυείδ	1138	N-PRI		singular	masculine	genitive					093001	93.91			
n40001017009	MAT 1:17!9		noun	common			generations	γενεαὶ	 	γενεά	γενεαί	1074	N-NPF		plural	feminine	nominative					010002	10.28			
n40001017010	MAT 1:17!10		adj				fourteen	δεκατέσσαρες	,	δεκατέσσαρες	δεκατέσσαρες	1180	A-NPF		plural	feminine	nominative					060002	60.22			
n40001017011	MAT 1:17!11		conj				and	καὶ	 	καί	καί	2532	CONJ									089015	89.87			
n40001017012	MAT 1:17!12		prep				from	ἀπὸ	 	ἀπό	ἀπό	575	PREP									067006	67.131			
n40001017013	MAT 1:17!13		noun	proper			David	Δαυεὶδ	 	Δαυίδ	Δαυείδ	1138	N-PRI		singular	masculine	genitive					093001	93.91			
n40001017014	MAT 1:17!14		prep				until	ἕως	 	ἕως	ἕως	2193	ADV									067006	67.119			
n40001017015	MAT 1:17!15		det				the	τῆς	 	ὁ	τῆς	3588	T-GSF		singular	feminine	genitive					092004	92.24			
n40001017016	MAT 1:17!16		noun	common			carrying away	μετοικεσίας	 	μετοικεσία	μετοικεσίας	3350	N-GSF		singular	feminine	genitive					085005	85.83			
n40001017017	MAT 1:17!17		noun	proper			to Babylon	Βαβυλῶνος	 	Βαβυλών	Βαβυλῶνος	897	N-GSF		singular	feminine	genitive					093002	93.420			
n40001017018	MAT 1:17!18		noun	common			generations	γενεαὶ	 	γενεά	γενεαί	1074	N-NPF		plural	feminine	nominative					010002	10.28			
n40001017019	MAT 1:17!19		adj				fourteen	δεκατέσσαρες	,	δεκατέσσαρες	δεκατέσσαρες	1180	A-NPF		plural	feminine	nominative					060002	60.22			
n40001017020	MAT 1:17!20		conj				and	καὶ	 	καί	καί	2532	CONJ									089015	89.87			
n40001017021	MAT 1:17!21		prep				from	ἀπὸ	 	ἀπό	ἀπό	575	PREP									067006	67.131			
n40001017022	MAT 1:17!22		det				the	τῆς	 	ὁ	τῆς	3588	T-GSF		singular	feminine	genitive					092004	92.24			
n40001017023	MAT 1:17!23		noun	common			carrying away	μετοικεσίας	 	μετοικεσία	μετοικεσίας	3350	N-GSF		singular	feminine	genitive					085005	85.83			
n40001017024	MAT 1:17!24		noun	proper			to Babylon	Βαβυλῶνος	 	Βαβυλών	Βαβυλῶνος	897	N-GSF		singular	feminine	genitive					093002	93.420			
n40001017025	MAT 1:17!25		prep				until	ἕως	 	ἕως	ἕως	2193	ADV									067006	67.119			
n40001017026	MAT 1:17!26		det				the	τοῦ	 	ὁ	τοῦ	3588	T-GSM		singular	masculine	genitive					092004	92.24			
n40001017027	MAT 1:17!27		noun	proper			Christ	Χριστοῦ	 	Χριστός	Χριστοῦ	5547	N-GSM		singular	masculine	genitive					053009	53.82			
n40001017028	MAT 1:17!28		noun	common			generations	γενεαὶ	 	γενεά	γενεαί	1074	N-NPF		plural	feminine	nominative					010002	10.28			
n40001017029	MAT 1:17!29		adj				fourteen	δεκατέσσαρες	.	δεκατέσσαρες	δεκατέσσαρες	1180	A-NPF		plural	feminine	nominative					060002	60.22			
n40001018001	MAT 1:18!1		det				-	Τοῦ	 	ὁ	Τοῦ	3588	T-GSM		singular	masculine	genitive					092004	92.24			
n40001018002	MAT 1:18!2		conj				Now	δὲ	 	δέ	δέ	1161	CONJ													
n40001018003	MAT 1:18!3		noun	proper			of Jesus	Ἰησοῦ	 	Ἰησοῦς	Ἰησοῦ	2424	N-GSM		singular	masculine	genitive					093001	93.169a			
n40001018004	MAT 1:18!4		noun	proper			Christ	Χριστοῦ	 	Χριστός	Χριστοῦ	5547	N-GSM		singular	masculine	genitive					093001	93.387			
n40001018005	MAT 1:18!5		det				the	ἡ	 	ὁ	ἡ	3588	T-NSF		singular	feminine	nominative					092004	92.24			
n40001018006	MAT 1:18!6		noun	common			birth	γένεσις	 	γένεσις	γένεσις	1078	N-NSF		singular	feminine	nominative					023003	23.46			
n40001018007	MAT 1:18!7	p	adv				thus	οὕτως	 	οὕτω	οὕτως	3779	ADV									061	61.10			
n40001018008	MAT 1:18!8	vc	verb				came about	ἦν	.	εἰμί	ἦν	1510	V-IAI-3S	third	singular			imperfect	active	indicative		013001	13.4			
n40001018009	MAT 1:18!9	v	verb				Having been pledged	μνηστευθείσης	 	μνηστεύω	μνηστευθείσης	3423	V-APP-GSF		singular	feminine	genitive	aorist	passive	participle		034010	34.74	A1:n40001018011 A2:n40001018015		
n40001018010	MAT 1:18!10		det				the	τῆς	 	ὁ	τῆς	3588	T-GSF		singular	feminine	genitive					092004	92.24			
n40001018011	MAT 1:18!11		noun	common			mother	μητρὸς	 	μήτηρ	μητρός	3384	N-GSF		singular	feminine	genitive					010002	10.16			
n40001018012	MAT 1:18!12		pron	personal			of Him	αὐτοῦ	 	αὐτός	αὐτοῦ	846	P-GSM		singular	masculine	genitive					092004	92.11			n40001018003
n40001018013	MAT 1:18!13		noun	proper			Mary	Μαρίας	 	Μαρία	Μαρίας	3137	N-GSF		singular	feminine	genitive					093001	93.253a			
n40001018014	MAT 1:18!14		det				-	τῷ	 	ὁ	τῷ	3588	T-DSM		singular	masculine	dative					092004	92.24			
n40001018015	MAT 1:18!15		noun	proper			to Joseph	Ἰωσήφ	,	Ἰωσήφ	Ἰωσήφ	2501	N-PRI		singular	masculine	dative					093001	93.202b			
n40001018016	MAT 1:18!16		adv				before	πρὶν	 	πρίν	πρίν	4250	ADV									067002	67.17			
n40001018017	MAT 1:18!17		conj				rather	ἢ	 	ἤ	ἤ	2228	PRT													
n40001018018	MAT 1:18!18	v	verb				coming together	συνελθεῖν	 	συνέρχομαι	συνελθεῖν	4905	V-2AAN					aorist	active	infinitive		023004	23.61	A0:n40001018019		
n40001018019	MAT 1:18!19	s	pron	personal			of them	αὐτοὺς	 	αὐτός	αὐτούς	846	P-APM		plural	masculine	accusative					092004	92.11			n40001018011 n40001018015
n40001018020	MAT 1:18!20	v	verb				she was found	εὑρέθη	 	εὑρίσκω	εὑρέθη	2147	V-API-3S	third	singular			aorist	passive	indicative		027001	27.1		n40001018011	
n40001018021	MAT 1:18!21		prep				in	ἐν	 	ἐν	ἐν	1722	PREP									023003	23.50			
n40001018022	MAT 1:18!22		noun	common			womb	γαστρὶ	 	γαστήρ	γαστρί	1064	N-DSF		singular	feminine	dative					023003	23.50			
n40001018023	MAT 1:18!23	v	verb				having [a child]	ἔχουσα	 	ἔχω	ἔχουσα	2192	V-PAP-NSF		singular	feminine	nominative	present	active	participle		023003	23.50	A0:n40001018011	n40001018011	
n40001018024	MAT 1:18!24		prep				out of	ἐκ	 	ἐκ	ἐκ	1537	PREP									090003	90.16			
n40001018025	MAT 1:18!25		noun	common			[the] Spirit	Πνεύματος	 	πνεῦμα	Πνεύματος	4151	N-GSN		singular	neuter	genitive					012001	12.18			
n40001018026	MAT 1:18!26		adj				Holy	Ἁγίου	.	ἅγιος	Ἁγίου	40	A-GSN		singular	neuter	genitive					088003	88.24			
n40001019001	MAT 1:19!1		noun	proper			Joseph	Ἰωσὴφ	 	Ἰωσήφ	Ἰωσήφ	2501	N-PRI		singular	masculine	nominative					093001	93.202b			
n40001019002	MAT 1:19!2		conj				now	δὲ	 	δέ	δέ	1161	CONJ									089015	89.87			
n40001019003	MAT 1:19!3		det				the	ὁ	 	ὁ	ὁ	3588	T-NSM		singular	masculine	nominative					092004	92.24			
n40001019004	MAT 1:19!4		noun	common			husband	ἀνὴρ	 	ἀνήρ	ἀνήρ	435	N-NSM		singular	masculine	nominative					010004	10.53			
n40001019005	MAT 1:19!5		pron	personal			of her	αὐτῆς	,	αὐτός	αὐτῆς	846	P-GSF		singular	feminine	genitive					092004	92.11			n40001018011
n40001019006	MAT 1:19!6	p	adj				righteous	δίκαιος	 	δίκαιος	δίκαιος	1342	A-NSM		singular	masculine	nominative					088002	88.12			
n40001019007	MAT 1:19!7	vc	verb				being	ὢν	 	εἰμί	ὤν	1510	V-PAP-NSM		singular	masculine	nominative	present	active	participle		013001	13.1		n40001019001	
n40001019008	MAT 1:19!8		conj				and	καὶ	 	καί	καί	2532	CONJ									089017	89.92			
n40001019009	MAT 1:19!9	adv	adv				not	μὴ	 	μή	μή	3361	PRT-N									069002	69.3			
n40001019010	MAT 1:19!10	v	verb				willing	θέλων	 	θέλω	θέλων	2309	V-PAP-NSM		singular	masculine	nominative	present	active	participle		025001	25.1	A0:n40001019001 A1:n40001019012	n40001019001	
n40001019011	MAT 1:19!11	o	pron	personal			her	αὐτὴν	 	αὐτός	αὐτήν	846	P-ASF		singular	feminine	accusative					092004	92.11			n40001018011
n40001019012	MAT 1:19!12	v	verb				to expose publicly	δειγματίσαι	,	δειγματίζω	δειγματίσαι	1165	V-AAN					aorist	active	infinitive		025018	25.200	A0:n40001019001 A1:n40001019011	n40001019001	
n40001019013	MAT 1:19!13	v	verb				purposed	ἐβουλήθη	 	βούλομαι	ἐβουλήθη	1014	V-AOI-3S	third	singular			aorist	passive	indicative		030004	30.56	A1:n40001019001 A1:n40001019015		
n40001019014	MAT 1:19!14	adv	adv				secretly	λάθρᾳ	 	λάθρᾳ	λάθρᾳ	2977	ADV									028005	28.71			
n40001019015	MAT 1:19!15	v	verb				to send away	ἀπολῦσαι	 	ἀπολύω	ἀπολῦσαι	630	V-AAN					aorist	active	infinitive		034010	34.78	A0:n40001019001 A1:n40001019016	n40001019001	
n40001019016	MAT 1:19!16	o	pron	personal			her	αὐτήν	.	αὐτός	αὐτήν	846	P-ASF		singular	feminine	accusative					092004	92.11			n40001018011
n40001020001	MAT 1:20!1	o	pron	demonstrative			These things	ταῦτα	 	οὗτος	ταῦτα	3778	D-APN		plural	neuter	accusative					092007	92.29			
n40001020002	MAT 1:20!2		conj				now	δὲ	 	δέ	δέ	1161	CONJ									089023	89.124			
