document_slug,document_title,pdf_page,printed_page,blank_page,english_ocr_confidence,arabic_ocr_confidence,quran_references_detected,arabic_segment_count,transcription_text,arabic_text
eternity_screenplay,ETERNITY - Screenplay,23,,False,91.4,,,0,"Page 22 ~ ETERNITY
 Raymond Catton walks over to Mu+One-Nine,
 RAY CATTON
 Hey, Siam, what are you cooking for
 dinner tonight?
 MU-ONE-NINE
 Synthetic roast turkey. Do you
 prefer turkey gears or springs.
 {Laughter}
 COMMANDER MOSS
 Activate lateral compartments.
 Mu-One-Nine throws a few switches on both rectangular boxes,
 simultaneously.
 EXT. SPACE
 CLOSE UP of the spacecraft starts at the tip and moves in slow
 motion down the side of “Eternity” showing parts of the name
 Eternity on one side and “United States of America"" on the
 opposite side,
 One-third of the distance down, a compartment starts to project
 telescopically on the left side of the spaceship, grinding and
 clanking as it spreads out like a giant round wing.
 Camera completes its sweep, resting behind the base of Eternity
 to reveal her 95 engines. “Eternity” looks lopsided from this
 view, with one wing on the left side.
 INT. SPACECRAFT - CONTROL ROOM
 Octa-OhmR clicks, grinds, rotates his heads, then pushes a few
 buttons.
 EXT. SPACE
 Camera resumes its sweep near the base of the craft, moves up
 Slowly onthe right side, and shows the second compartment
 projecting. This renders “Eternity” symmetrical,
 INT. SPACECRAFT - CONTROL ROOM
 MIKE BARAKAT
 (Looking at his watch)",
eternity_screenplay,ETERNITY - Screenplay,24,,False,92.17,,,0,"Page 23 - ETERNITY
 OK, folks, according to my chrono
 meter, it's six PM, August 17th,
 1938; time for dinner.
 Camera ZOOMS IN on calendar to confirm RBarakat's statement,
 showing 175
 SHIRLEY VAN CLEEF
 My first meal in 344 years, not bad
 for a crash diet!
 FULL SHOT ~ CONTROL ROOM
 All three robots are absent. Crew members walk out of the
 control room.
 INT. SPACESHIP ~ HALLWAY
 Crew members walk out of the control room through a sliding door,
 into a hallway with an arched ceiling. They pass by a round door
 to their right, carrying a sign: GAME5 ROOM,
 A few steps past that door, they turn left into 8 round sliding
 door carrying a sign: “DINING ROOM,""
 INT. SPACESHIP ~ DINING ROOM
 The dining room is plush. A large dining table dominates the
 center of the room, and is set beautifully for six people. An
 abundance of sumptuous food is arranged on a long counter buffet
 style, including a golden roasted turkey, sweet potatoes,
 cranberry relish in little silver dishes, wild rice, delicate
 little endive salads and a french pastry cart with everything
 from eclaires to Napoleons.
 Bit-eventy~Six is carving the turkey and serving three people
 simultaneously. The six astronauts are shown enjoying their meal
 and each other's company.
 MIKE BARAKAT
 What a gastronomic delight. Too
 bad, Mr. Siam, you can't enjoy this
 great food.
 MU-ONE-NINE
 Pity you are 50 desperately
 dependent on that primitive organic
 stuff. All I need is a little
 nuclear breeder cell and I'm good",
eternity_screenplay,ETERNITY - Screenplay,25,,False,92.42,,,0,"Page 24 < ETERNITY
 indefinitely. It's delicious, and
 perpetual, In fact the more I
 consume my breeder cell, the more
 it grows. So, don't feel sorry for
 me,
 MIKE BARAKAT
 You know I am kidding Siam...just
 kidding. Sometimes I do envy you.
 RAYMOND CATTON
 (Wiping his mouth with a
 napkin)
 Who is going to challenge me for a
 game of pool?
 KATHLEEN SHEARD
 (Throws her napkin down
 in a mock~challenging
 gesture)
 I dot
 Ray and Kathleen get up and leave the dining room,
 INT. SPACESHIP ~ HALLWAY
 Ray and Kathleen are shown exiting the dining room. They walk a
 few steps, then turn to their left into the sliding door with the
 sign: GAME5 ROOM.
 INT. SPACESHIP - GAME ROOM
 This area is awesome, filled with sophisticated video game units,
 a ping pong table, and a pool table.
 Just aS Ray and Kathleen start their pool game, Rit+Seventy=Six
 rolls in carrying 9 cues in his nine ams,
 BIT-SEVENTY-SIX
 I, too, challenge you, captain
 Catton
 (laughter),
 INT. SPACECRAFT - CONTROL ROOM
 Crew members assemble in the control room. Commander Moss walks
 over to the computer encyclopedia located to the south of his
 console,",
eternity_screenplay,ETERNITY - Screenplay,26,,False,91.41,,,0,"Page 25 = ETERNITY
 MAJOR JANF ANDERSON
 You know, we can't play videogames
 forever; I'm afraid 511 get bored.
 Commander Moss is consulting the Computer Encyclopedia.
 COMMANDER MOSS
 Getting bored? You must be joking!
 This is the last place on
 earth...uh..excuse me... in the
 galaxies, for getting bored.
 You're about to enjoy a most unique
 entertainment. The calendar is now
 Clicking past 1868 AD.
 ZOOM SHOT ~ CALENDAR GAUGE
 Shows the calendar clicking from “AD 1866"" to AD5
 COMMANDER MOSS
 (Cont inning)
 Shirley, when it hits AD 1799,
 monitor the current events on
 Earth.
 SHIRLEY VAN CLFRF
 Yes Sir! Should be any time now.
 CU CALENDAR GAUGE
 The calendar reads “AN 1888"", then flips to “AN 1799,""
 Shirley Van Cleef pushes a few buttons, and flips a couple of
 toggle switches.
 The image on the main viewscreen flickers momentarily then
 stabilizes with a helicopter shot of the pyramids and Sphinx of
 Egypt.
 EXT. THE PYRAMIDS OF EGYPT ~ DAY
 PAN SHOT
 Camera moves down from a helicopter shot of the pyramids to the
 ground level, and shows NAPOLEON BONAPARTE and his TROOPS
 admiring the -ancient structures.
 A _turbaned EGYPTIAN GUIDE, wearing an Egyptian flowing
 galabeyyah, is narrating the story of the pyramids in Arabic.
 A TRANSLATOR renders the guide's words into French, while",
eternity_screenplay,ETERNITY - Screenplay,27,,False,84.84,48.87,,0,"Page = ETERNITY
 Napoleon listens in fascination
 EGYPTIAN GUIDE
 Al Malik Khufu bana hazal Mana Al
 abbas faqat leyakoona maqbaratan
 lahu wa 112300211, wa mara
 bidafni guthamanihi fil haram maa
 kammiyyatin kabeeratin minal kunooz
 wal maakoolat. Kan Al*Malik” yumin
 bilbaath.
 : Pe er en Un Se
 ENGLISH SUBTITLES
 King Cheops built this mighty
 pyramid just to serve asa grave
 for him and his queen. He decreed
 that his body shall be placed in
 the king's chamber, along with a
 vast treasure and a feast, food to
 last. He believed in resurrection
 after death and he wanted to be
 prepared,
 34 0:00 101-94-1 tube
 eb ee ee (eee eee ee TI
 INT. SPACESHIP ~ CONTROL ROOM
 From a FULL SHOT of the control room, camera ZOOMS in on the main
 viewscceen showing the French interpreter rendering the Egyptian
 guide's words into French, with Napoleon listening,
 SHIRLEY VAN CLEEF
 I didn't know Napoleon invaded
 Egypt!
 COMMANDER MOSS
 I am glad you're learning something
 new.
 (While consulting the
 Computer Encyclopedia)
 Here is something else you will
 find interesting. Advance monitor
 to the year 1216 BC.
 SHIRLEY VAN CLEEF
 1 think I will turn in for now, if
 you don't mind. By the time I come
 back, it should be 1216 RC anyway.",
eternity_screenplay,ETERNITY - Screenplay,28,,False,93.24,,,0,"Page 27 = ETERNITY
 CU CALENDAR GAUGE
 Calendar is shown clicking down from AD 893 to AD 665.
 FULL SHOT - CONTROL ROOM
 Shirley Van Cleef leaves the control room.
 INT. SPACESHIP <- HALLWAY
 Shirley Van Cleef exits the Control Room into the arched hall
 way. She passes a round closed door to her right, labeled: GAME4 Room,
 then a similar closed door to her left, labeled: “DINING
 ROOM"", and another door to her right, labeled: “FXERCISE ROOM"",
 Just as she reaches a sliding door to her left, labeled:
 SLEEPING5 SUITES, she hears SOUNDS of footsteps behind her in
 the hallway.
 FULL SHOT ~ HALLWAY
 It's Mike Rarakat and Kathleen Sheard following the footsteps of
 Shirley Van Cieef.
 SHIRLEY VAN CLEEF
 Are you going to sleep too?
 KATHLEEN SHEARD
 Nah...we're going to the exercise
 room first, Good night Shirley.
 While Shirley enters through the sliding door labeled SLEEPING4 SUITES,
 Kathleen and Mike turn right and enter through a sliding
 door labeled: “EXERCISE ROOM"",
 INT. SPACECRAFT - CONTROL ROOM
 Shirley van Cleef, Kathleen Sheard, and Mike Barakat are missing.
 Picture on main viewscreen focuses ona cluster of stars, with
 five major stars constituting what looks like a helicopter view
 of a pyramid (picture of the Constellation Cygnus).
 CU VIEWSCREFN
 RAYMOND CATTON (V.0.)
 Key, Octa, what are we looking at?",
eternity_screenplay,ETERNITY - Screenplay,29,,False,93.04,86.73,,0,"Page 28 ETERNITY
 FULL SHOT ~ CONTROL ROOM
 Shirley van Cleef, Kathleen Sheard, and Mike Barakat are missing.
 Octa-Ohm-R clicks, grinds, turns his multi-heads, pushes a number
 of buttons, then views the small screen on his desk,
 OCTA-OHM-R
 According to this, it's the
 constellation Cygnus, also known as
 the Northern Cross.
 Suddenly, LOUD ALARM sounds, and RED LIGHTS blink and flash
 throughout the spaceship.
 INT. SPACESHIP - HALLWAY
 Shirley Van Cleef rushes out of the sleeping area, Mike Rarakat
 and Kathleen Sheard dart out of the exercise room, still in their
 exercise attire,
 INT. SPACESHIP ~ CONTROL ROOM
 Alarm continues to SOUND, and the RED LIGHTS continue to flash
 and blink.
 All crew members assume their positions at their stations, strap
 themselves in, and adjust their head sets.
 The Situation is tense,
 Mike Barakat pushes a few buttons and turns a few knobs,
 Mu-One-Nine flips a number of switches on both sides of his
 bicephalous body.
 Raymond Catton turns TV monitor on his desk ON; it flickers,
 then shows a completely black picture.
 Octa-Ohm=R clicks, grinds, and turns his heads as he throws a few
 switches,
 Bit-Seventy-Six is busy. His nine arms are turning knobs and
 pushing buttons as eyes at the tips of his arms light up
 simultaneously.
 OCTA-OHM-R
 We are heading for a black hole.
 Raymond Catton flips a toggle switch. The black picture on his
 small screen appears on the main viewscreen.",
eternity_screenplay,ETERNITY - Screenplay,30,,False,93.24,,,0,"Page 29 + ETERNITY
 CU VIEWSCREEN
 Screen shows a vaguely visible round back object, approaching
 fast.
 FULL SHOT ~ CONTROL ROOM
 Alarm continues to sound, 8560 lights continue to flash and
 blink.
 COMMANDER MOSS
 (In great hurry)
 Bear to the right.
 Major Jane Anderson turns knobs, throws toggle switches, and
 pushes a few buttons.
 EXT, SPACE
 View from behind “Eternity” shows right half of the spaceship’s
 engines turning OFF, with the left half intensifying fire.
 INT. SPACESHIP - CONTROL ROOM
 All eyes are looking anxiously at the main viewscreen, It shows
 the spaceship barely averting crash with the black hole.
 Alarm and red flashing lights stop. All crew members sigh with
 great relief.
 Screen continues to show a rear view of the black hole moving
 away from Eternity.
 Light beams from the crafts engines and other sources are shown
 bending under the gravitational pull of the black hole.
 MIKE BARAKAT
 Thank God we're faster than light.
 After this horrifying experience, I
 am going to turn in. See you next
 shift.
 Mike Barakat walks out of the control room,
 INT. SPACESHIP ~ CONTROL ROOM
 Crew members are sitting at their stations.",
eternity_screenplay,ETERNITY - Screenplay,31,,False,91.87,40.18,,0,"Page 36 = ETERNITY
 CU CALENDAR GAUGE
 Calendar gauge is ticking down from AD5 to #, then 15 MILES,
 FULL SHOT
 Octa-Ohm-R clicks, clanks, turns his multi-head, pushes a few
 buttons, then makes an announcement.
 OCTALOHM-R
 should be exiting the Milky Way
 any time now, Ladies and
 gentlemen, welcome to
 Intergalactic,
 COMMANDER MOSS
 Ray, monitor intergalactic entry,
 Ray Catton turns a number of knobs, and flicks a number of
 switches.
 The main viewscreen flickers then shows a picture of a star
 studded black horizon.
 CLOSE SHOT ~ MAIN VIEWSCREEN
 Stars fly on both sides of the spaceship as they turn into long
 luminous streaks,
 Light from a distant sun creates a bright glow around an oval
 planet.
 The density of the stars ahead increases to create a crowded sky.
 Eternity is racing towards them, and they appear approaching,
 FULL SHOT - CONTROL ROOM
 COMMANDER MOSS
 Split screen,
 Bit-Seventy-Six pushes a few buttons and flips a few switches.
 Picture on the main viewscreen shrinks to the left half, anda
 label appears under it saying: FRONT.
 Mu~One-Nine manipulates a few controls on his rectangular boxes.
 The other half of the screen flickers, then shows a different
 view of a star-studded black horizon, with the stars streaking
 away from the spaceship. A label under the picture reads: BACK.",
eternity_screenplay,ETERNITY - Screenplay,32,,False,91.29,73.04,,0,"Page 31 = ETERNITY
 Suddenly, the cluster of stars ahead appears to surround
 Eternity, then passes by in long luminous streaks, causing the
 left half of the screen to turn completely black except for a
 distant faint glow. The right half of the screen shows the star
 cluster streaking away.
 COMMANDER MOSS
 Kathleen, would you contact MCC and
 report our location?
 KATHLEEN SHEARD
 Yes, sir. Octa, please send your
 latest EPIRB report.
 Octa-Ohm-R clicks, clanks, turns his Rubik's cube head, and
 flicks a couple of switches.
 OCTA-OHM-R
 Tt*s on your small screen now.
 Kathleen Sheard pushes a few buttons. Camera zooms in to show
 the LED computer numerals of the calendar gauge on Kathleen's
 desk turning fast, then stopping at AD5
 ANGLE on Kathleen as she adjusts her headset, turns a few knobs,
 then contacts MCC,
 KATHLEEN SHEARD
 MCC. Come in MCC.
 Radio STATIC is heard before MCC comes in.
 MCC (V.0.)
 We read you loud clear
 Eternity. You should be exiting
 the Milky Way any time now. You
 lucky rascals!
 KATHLEEN SHEARD
 AS a matter of fact, we just did,
 Complete void out here; but it
 feels great. See you later
 earthlings.
 She pushes a few buttons, takes off her headset, then talks to
 Shirley van Cleef,
 KATHLEEN SHARD
 What earth*shaking events are you
 planning to show us today, Shirley.",
eternity_screenplay,ETERNITY - Screenplay,33,,False,92.7,,,0,"Page 32 + FIFRNITY
 MIKE BARAKAT
 Not earth shaking; galaxy shaking,
 (Laughter)
 COMMANDER MOSS
 {Standing by the Computer
 Encyclopedia)
 Funny you should use that
 expression. Down right ironic.
 Earth shaking is the literal word
 for it. Shirley, stabilize your
 monitor at the year 1216 BC.
 ANGLE on-Shirley Van Cleef as she turns a few knobs and flips a
 few switches,
 CLOSE SHOT < Main Viewscreen
 Picture on the screen flickers, then a picture appears of the
 Israelites camping in Sinai.
 EXT. SINAI DESERT + DAY
 PAN SHOT
 The ISRAELITES are camping in the desert. Circle of MFN and
 WOMEN are chatting by a fire where quails are being roasted on a
 stick,
 SOME WOMEN are shown shaping manna into pita-like bread and
 baking them in 2 primitive stone oven,
 A large boulder with water gushing out of 12 holes in it is shown
 in the background. 1
 Two bearded middle aged men (MOSES and AARON) are walking towards
 a sand dune. Moses climbs up the mound, then calls on the people
 to speak to them with an obvious speech defect, yet with dignity.
 MOSES
 Within to me, everybody. Plea
 leave everything and come here,
 FULL SHOT - ISRAELI CAMP
 The people slowly gather around Moses.
 MOSES
 I have to leave you for forty
 nights, for I have been summoned
 to visit with the Lord and speak",
eternity_screenplay,ETERNITY - Screenplay,34,,False,91.66,,,0,"Page 33 + ETERNITY
 with Him,
 A couple of people snicker. MoSes stares them down, resuming his
 speech.
 MOSES
 Perhaps 1 can bring back Shome
 good new. Aaron will take my
 place among you, sho plea obey
 him and follow hij direction. And
 plea remember to observe the Lord
 in everything you do. Remember Hij
 favor, and that He delivered you
 from slavery in Egypt. Shalom.
 Moses hugs a few people as he bids them farewell, then walks away
 towards a hill.
 EXT. SINAL + TOP OF A HILL - DAY
 Just as Moses approaches the top of the hill, he hears the VOICE
 OF GOD.
 VOICE
 Moses, this is your Lord speaking,
 Remove your sandals, for the ground
 you are standing on is sacred,
 Moses is awed. He bends down to remove his sandals, then steps
 to a flat clear area, and falls to his knees.
 MOSES
 Please fish my speech defect, my
 Lord. I ..would be a more effective
 messenger, if I can talk better.
 VOICE
 I can fix your speech right this
 second, Moses, but it is not to be,
 I deliberately impart some kind of
 a superficial defect upon each one
 of My messengers. I want My
 creatures to come to Me, not
 because of your eloquence or
 charisma, but because they
 recognize Me as absolute sovereign
 of the universe,
 MOSES
 Allow me to shee You, my Lord. Let
 me look at You.",
